status/scripts,REPORTID,USERID,REPORTTYPEID,ADDEDBY,HOSTID,LATITUDE,LONGITUDE,RADIUSIMPACT,DESCRIPTION,PRICE,REPORTSTATUSID,DATE,TIME,CREATEDTIME,LASTMODIFIEDTIME,ADDRESS,TOTALNUMBERINJURED,TOTALNUMBERKILLED,VEHICLETYPECODE
,,,,,,5204514.22483,-7911435.41569,,,,,2016-03-11,02:54:29,,,,,,
,,,,,,5204606.33976,-7910692.42259,,,,,2016-03-11,11:07:27,,,,,,
,,,,,,5205137.42713,-7912631.06123,,,,,2016-03-12,02:08:51,,,,,,
,,,,,,5213432.0809,-7914882.03953,,,,,2016-03-12,02:27:45,,,,,,
,,,,,,5213430.12308,-7914022.61896,,,,,2016-03-12,03:40:19,,,,,,
,,,,,,5206836.64597,-7911704.88229,,,,,2016-03-12,07:13:48,,,,,,
,,,,,,5200817.75752,-7916860.10041,,,,,2016-03-12,10:01:03,,,,,,
,,,,,,5218467.11925,-7908059.08818,,,,,2016-03-12,11:48:30,,,,,,
,,,,,,5206930.36088,-7910227.35793,,,,,2016-03-12,02:11:03,,,,,,
,,,,,,5215292.19173,-7919910.95107,,,,,2016-03-12,05:18:37,,,,,,
,,,,,,5214890.89645,-7920101.39367,,,,,2016-03-13,03:34:58,,,,,,
,,,,,,5209603.30403,-7909837.15771,,,,,2016-03-13,03:32:59,,,,,,
,,,,,,5218348.17516,-7909277.1597,,,,,2016-03-13,03:56:11,,,,,,
,,,,,,5218348.17516,-7909277.1597,,,,,2016-03-13,04:08:04,,,,,,
,,,,,,5206537.21239,-7913175.6817,,,,,2016-03-13,05:15:56,,,,,,
,,,,,,5204258.57546,-7909846.66423,,,,,2016-03-13,07:18:24,,,,,,
,,,,,,5204589.84053,-7911915.89451,,,,,2016-03-13,12:01:58,,,,,,
,,,,,,5215683.44147,-7906450.50093,,,,,2016-03-13,03:22:06,,,,,,
,,,,,,5209241.08451,-7909319.2682,,,,,2016-03-13,09:47:59,,,,,,
,,,,,,5209779.08285,-7914636.60053,,,,,2016-03-13,10:15:59,,,,,,
,,,,,,5211941.74299,-7912625.07013,,,,,2016-03-14,01:41:12,,,,,,
,,,,,,5207656.55264,-7912763.29367,,,,,2016-03-14,06:03:26,,,,,,
,,,,,,5207656.55264,-7912763.29367,,,,,2016-03-14,06:38:07,,,,,,
,,,,,,5209203.11607,-7910620.62489,,,,,2016-03-14,07:50:04,,,,,,
,,,,,,5202845.70502,-7916637.54191,,,,,2016-03-14,12:51:10,,,,,,
,,,,,,5217095.05641,-7907929.57326,,,,,2016-03-14,09:33:09,,,,,,
,,,,,,5219804.23531,-7905137.23859,,,,,2016-03-14,10:20:20,,,,,,
,,,,,,5213802.34316,-7920595.68143,,,,,2016-03-15,06:23:24,,,,,,
,,,,,,5207346.47159,-7917190.94288,,,,,2016-03-15,07:31:34,,,,,,
,,,,,,5211417.5529,-7906473.03164,,,,,2016-03-15,11:49:27,,,,,,
,,,,,,5213564.72472,-7919982.11504,,,,,2016-03-15,03:39:57,,,,,,
,,,,,,5204533.31398,-7912090.34136,,,,,2016-03-15,04:37:27,,,,,,
,,,,,,5204533.31398,-7912090.34136,,,,,2016-03-15,04:57:08,,,,,,
,,,,,,5209479.02439,-7911561.29259,,,,,2016-03-15,05:06:36,,,,,,
,,,,,,5210701.96654,-7912892.83239,,,,,2016-03-16,09:56:20,,,,,,
,,,,,,5214308.84373,-7916856.87117,,,,,2016-03-16,01:32:20,,,,,,
,,,,,,5203232.37564,-7916883.47472,,,,,2016-03-16,02:47:11,,,,,,
,,,,,,5211869.54582,-7909342.01562,,,,,2016-03-16,03:33:42,,,,,,
,,,,,,5199753.49797,-7918013.59628,,,,,2016-03-16,04:47:38,,,,,,
,,,,,,5215446.08186,-7909893.99953,,,,,2016-03-17,02:40:23,,,,,,
,,,,,,5197447.34382,-7918114.6719,,,,,2016-03-17,05:51:20,,,,,,
,,,,,,5214785.92957,-7909460.78806,,,,,2016-03-17,07:49:00,,,,,,
,,,,,,5212809.59824,-7907513.29591,,,,,2016-03-17,08:40:19,,,,,,
,,,,,,5207679.11118,-7909570.68852,,,,,2016-03-17,09:15:29,,,,,,
,,,,,,5203003.65609,-7911023.60083,,,,,2016-03-17,10:19:05,,,,,,
,,,,,,5206332.41632,-7910284.44143,,,,,2016-03-17,11:09:42,,,,,,
,,,,,,5214240.60654,-7918628.96866,,,,,2016-03-17,12:49:03,,,,,,
,,,,,,5209505.73833,-7915047.81212,,,,,2016-03-17,01:42:16,,,,,,
,,,,,,5213538.65922,-7918187.02988,,,,,2016-03-18,12:04:06,,,,,,
,,,,,,5207957.89571,-7911989.73001,,,,,2016-03-18,11:42:57,,,,,,
,,,,,,5218348.17516,-7909277.1597,,,,,2016-03-18,02:33:21,,,,,,
,,,,,,5209997.98319,-7911129.26762,,,,,2016-03-18,03:42:11,,,,,,
,,,,,,5218665.21748,-7906205.92624,,,,,2016-03-18,04:51:50,,,,,,
,,,,,,5209603.30403,-7909837.15771,,,,,2016-03-18,05:36:01,,,,,,
,,,,,,5206218.91799,-7913227.86696,,,,,2016-03-18,06:18:06,,,,,,
,,,,,,5213236.76851,-7912449.11167,,,,,2016-03-18,08:46:04,,,,,,
,,,,,,5214393.20074,-7922300.4041,,,,,2016-03-19,01:01:03,,,,,,
,,,,,,5213619.78717,-7911770.34712,,,,,2016-03-19,02:05:04,,,,,,
,,,,,,5206763.32054,-7911340.85256,,,,,2016-03-19,04:47:19,,,,,,
,,,,,,5214358.12462,-7912037.42921,,,,,2016-03-19,09:29:16,,,,,,
,,,,,,5203355.75896,-7910233.23449,,,,,2016-03-19,02:40:29,,,,,,
,,,,,,5208771.26126,-7915297.17514,,,,,2016-03-19,05:04:11,,,,,,
,,,,,,5208771.26126,-7915297.17514,,,,,2016-03-19,05:16:34,,,,,,
,,,,,,5211965.79684,-7910823.34182,,,,,2016-03-20,01:52:07,,,,,,
,,,,,,5211965.79684,-7910823.34182,,,,,2016-03-20,02:04:58,,,,,,
,,,,,,5213182.27368,-7912618.08236,,,,,2016-03-20,02:32:33,,,,,,
,,,,,,5213182.27368,-7912618.08236,,,,,2016-03-20,02:33:58,,,,,,
,,,,,,5209064.82311,-7911619.6341,,,,,2016-03-20,11:49:04,,,,,,
,,,,,,5206253.39911,-7917774.36804,,,,,2016-03-20,12:49:36,,,,,,
,,,,,,5215427.25193,-7910060.58254,,,,,2016-03-20,05:39:35,,,,,,
,,,,,,5210442.28519,-7910728.60527,,,,,2016-03-20,07:27:08,,,,,,
,,,,,,5208265.18641,-7909516.33525,,,,,2016-03-20,08:00:36,,,,,,
,,,,,,5208265.18641,-7909516.33525,,,,,2016-03-20,08:28:04,,,,,,
,,,,,,5217571.93937,-7907368.3106,,,,,2016-03-20,08:18:12,,,,,,
,,,,,,5217868.85662,-7908138.34715,,,,,2016-03-20,09:21:18,,,,,,
,,,,,,5218435.50176,-7906915.00779,,,,,2016-03-20,10:29:01,,,,,,
,,,,,,5206844.91315,-7912653.09057,,,,,2016-03-20,11:45:26,,,,,,
,,,,,,5202613.77994,-7916422.83137,,,,,2016-03-21,01:02:12,,,,,,
,,,,,,5213800.3,-7919600.00914,,,,,2016-03-21,12:58:00,,,,,,
,,,,,,5207733.60732,-7911502.36108,,,,,2016-03-21,01:45:24,,,,,,
,,,,,,5214586.04952,-7918192.11916,,,,,2016-03-21,07:02:59,,,,,,
,,,,,,5210927.84574,-7916057.93929,,,,,2016-03-21,10:58:30,,,,,,
,,,,,,5214814.55267,-7918026.73024,,,,,2016-03-21,12:42:10,,,,,,
,,,,,,5206330.91053,-7909461.78759,,,,,2016-03-21,02:19:29,,,,,,
,,,,,,5214261.84814,-7919639.17829,,,,,2016-03-21,04:40:15,,,,,,
,,,,,,5206053.4673,-7917924.02741,,,,,2016-03-21,07:05:04,,,,,,
,,,,,,5213384.95578,-7921543.88653,,,,,2016-03-21,07:58:21,,,,,,
,,,,,,5214648.8646,-7917748.40703,,,,,2016-03-21,10:06:26,,,,,,
,,,,,,5204572.42594,-7914852.5063,,,,,2016-03-21,10:08:05,,,,,,
,,,,,,5203317.45629,-7910242.27233,,,,,2016-03-21,11:09:23,,,,,,
,,,,,,5208981.79712,-7915171.37859,,,,,2016-03-22,06:48:08,,,,,,
,,,,,,5213829.07243,-7916014.06624,,,,,2016-03-22,07:45:09,,,,,,
,,,,,,5213829.07243,-7916014.06624,,,,,2016-03-22,08:03:40,,,,,,
,,,,,,5213547.64399,-7914021.50823,,,,,2016-03-22,08:16:33,,,,,,
,,,,,,5205281.90271,-7908909.64195,,,,,2016-03-22,09:20:33,,,,,,
,,,,,,5210263.67494,-7914480.70258,,,,,2016-03-22,09:50:00,,,,,,
,,,,,,5203187.23855,-7917158.43705,,,,,2016-03-22,10:15:13,,,,,,
,,,,,,5211965.79684,-7910823.34182,,,,,2016-03-22,11:56:47,,,,,,
,,,,,,5201789.43134,-7913721.11266,,,,,2016-03-22,01:09:52,,,,,,
,,,,,,5207497.54925,-7911140.92021,,,,,2016-03-22,12:59:09,,,,,,
,,,,,,5204947.65548,-7914404.05285,,,,,2016-03-22,02:00:07,,,,,,
,,,,,,5210212.50598,-7912316.45147,,,,,2016-03-22,01:59:37,,,,,,
,,,,,,5202048.30964,-7914060.40922,,,,,2016-03-22,04:03:23,,,,,,
,,,,,,5215513.10421,-7909631.97017,,,,,2016-03-23,02:49:31,,,,,,
,,,,,,5202480.65019,-7916255.86414,,,,,2016-03-23,11:33:03,,,,,,
,,,,,,5214305.38018,-7911827.33055,,,,,2016-03-23,11:59:13,,,,,,
,,,,,,5208969.97304,-7914623.51968,,,,,2016-03-23,01:16:30,,,,,,
,,,,,,5204504.53164,-7913671.8376,,,,,2016-03-23,01:21:35,,,,,,
,,,,,,5202947.43526,-7916812.18476,,,,,2016-03-23,02:47:21,,,,,,
,,,,,,5213879.07151,-7913522.00376,,,,,2016-03-23,04:05:35,,,,,,
,,,,,,5207267.28502,-7912731.83639,,,,,2016-03-23,05:18:08,,,,,,
,,,,,,5213912.60061,-7910652.79353,,,,,2016-03-23,09:11:00,,,,,,
,,,,,,5213667.26152,-7915821.27474,,,,,2016-03-24,12:43:57,,,,,,
,,,,,,5203298.58106,-7913910.12516,,,,,2016-03-24,10:11:21,,,,,,
,,,,,,5206930.36088,-7910227.35793,,,,,2016-03-24,10:52:58,,,,,,
,,,,,,5211282.84207,-7913530.96903,,,,,2016-03-24,11:23:42,,,,,,
,,,,,,5209816.95604,-7911261.16004,,,,,2016-03-24,11:56:47,,,,,,
,,,,,,5206409.17823,-7911012.47462,,,,,2016-03-24,04:07:55,,,,,,
,,,,,,5218665.21748,-7906205.92624,,,,,2016-03-24,06:53:35,,,,,,
,,,,,,5203660.26446,-7912710.31492,,,,,2016-03-24,07:45:22,,,,,,
,,,,,,5201769.99258,-7922842.42136,,,,,2016-03-24,08:09:55,,,,,,
,,,,,,5203814.96492,-7910540.88445,,,,,2016-03-24,08:55:24,,,,,,
,,,,,,5208684.82408,-7910843.79316,,,,,2016-03-25,10:45:24,,,,,,
,,,,,,5216314.77883,-7917456.22011,,,,,2016-03-25,11:42:25,,,,,,
,,,,,,5211965.79684,-7910823.34182,,,,,2016-03-25,01:00:00,,,,,,
,,,,,,5206648.17631,-7912848.13491,,,,,2016-03-25,01:47:55,,,,,,
,,,,,,5218692.96098,-7911808.67536,,,,,2016-03-25,02:21:04,,,,,,
,,,,,,5205483.08599,-7912641.13903,,,,,2016-03-25,03:47:06,,,,,,
,,,,,,5203468.60502,-7908653.05223,,,,,2016-03-25,05:21:07,,,,,,
,,,,,,5208143.34531,-7916876.2576,,,,,2016-03-25,06:55:29,,,,,,
,,,,,,5210707.90992,-7912242.11261,,,,,2016-03-25,09:51:45,,,,,,
,,,,,,5208781.56158,-7913534.97753,,,,,2016-03-25,11:59:25,,,,,,
,,,,,,5215335.80235,-7910396.87314,,,,,2016-03-26,03:54:12,,,,,,
,,,,,,5210701.96654,-7912892.83239,,,,,2016-03-26,03:51:40,,,,,,
,,,,,,5207927.1218,-7913692.60147,,,,,2016-03-26,05:57:51,,,,,,
,,,,,,5205822.57648,-7910837.56102,,,,,2016-03-26,08:45:05,,,,,,
,,,,,,5204888.48976,-7912533.78611,,,,,2016-03-26,10:16:12,,,,,,
,,,,,,5203932.07632,-7914375.88427,,,,,2016-03-26,10:27:02,,,,,,
,,,,,,5203932.07632,-7914375.88427,,,,,2016-03-26,10:38:15,,,,,,
,,,,,,5206429.14274,-7911497.31689,,,,,2016-03-27,12:54:32,,,,,,
,,,,,,5203707.85252,-7915941.71025,,,,,2016-03-27,01:18:46,,,,,,
,,,,,,5212146.52249,-7909873.57349,,,,,2016-03-27,01:35:48,,,,,,
,,,,,,5215745.57386,-7906111.89292,,,,,2016-03-27,01:51:35,,,,,,
,,,,,,5213182.27368,-7912618.08236,,,,,2016-03-27,02:35:48,,,,,,
,,,,,,5209256.86492,-7916999.69521,,,,,2016-03-27,03:52:11,,,,,,
,,,,,,5213951.08073,-7912162.20517,,,,,2016-03-27,09:11:23,,,,,,
,,,,,,5213951.08073,-7912162.20517,,,,,2016-03-27,09:11:47,,,,,,
,,,,,,5199737.98726,-7916727.0604,,,,,2016-03-27,09:52:25,,,,,,
,,,,,,5206124.71217,-7909158.21923,,,,,2016-03-27,11:39:03,,,,,,
,,,,,,5201842.20584,-7922647.61189,,,,,2016-03-27,09:03:53,,,,,,
,,,,,,5210442.52704,-7911744.72816,,,,,2016-03-28,06:19:44,,,,,,
,,,,,,5206834.3949,-7913176.12678,,,,,2016-03-28,09:02:42,,,,,,
,,,,,,5214267.53981,-7909413.72538,,,,,2016-03-28,09:43:26,,,,,,
,,,,,,5214760.5527,-7910411.58235,,,,,2016-03-28,10:46:33,,,,,,
,,,,,,5208436.80721,-7909161.22599,,,,,2016-03-28,11:42:53,,,,,,
,,,,,,5211787.03462,-7911019.14961,,,,,2016-03-28,12:26:22,,,,,,
,,,,,,5211773.60179,-7920757.50767,,,,,2016-03-28,12:31:59,,,,,,
,,,,,,5207571.80897,-7912813.48177,,,,,2016-03-28,05:50:02,,,,,,
,,,,,,5202949.01483,-7918770.72739,,,,,2016-03-28,05:57:26,,,,,,
,,,,,,5203424.97183,-7909478.48875,,,,,2016-03-29,07:09:52,,,,,,
,,,,,,5202526.73274,-7914397.70571,,,,,2016-03-29,08:39:56,,,,,,
,,,,,,5214358.12462,-7912037.42921,,,,,2016-03-29,11:33:55,,,,,,
,,,,,,5214648.84294,-7910972.39505,,,,,2016-03-29,11:44:39,,,,,,
,,,,,,5205843.26724,-7910691.87252,,,,,2016-03-29,12:25:43,,,,,,
,,,,,,5214106.94644,-7909645.58934,,,,,2016-03-29,02:56:19,,,,,,
,,,,,,5214770.86239,-7909435.84992,,,,,2016-03-29,04:48:02,,,,,,
,,,,,,5211139.78646,-7921751.37538,,,,,2016-03-29,05:24:39,,,,,,
,,,,,,5201318.4898,-7921689.25299,,,,,2016-03-29,08:06:19,,,,,,
,,,,,,5203003.65609,-7911023.60083,,,,,2016-03-29,09:37:11,,,,,,
,,,,,,5206456.13444,-7913439.57689,,,,,2016-03-29,10:36:45,,,,,,
,,,,,,5209977.3072,-7915168.68245,,,,,2016-03-30,08:05:19,,,,,,
,,,,,,5211664.14804,-7912102.99574,,,,,2016-03-30,01:45:29,,,,,,
,,,,,,5211664.14804,-7912102.99574,,,,,2016-03-30,01:59:35,,,,,,
,,,,,,5209110.22081,-7910530.90443,,,,,2016-03-30,03:02:20,,,,,,
,,,,,,5211368.8213,-7908610.61387,,,,,2016-03-30,04:05:44,,,,,,
,,,,,,5212644.32034,-7913691.60947,,,,,2016-03-30,04:42:32,,,,,,
,,,,,,5206220.166,-7909284.82101,,,,,2016-03-30,06:34:37,,,,,,
,,,,,,5205399.43787,-7912401.18762,,,,,2016-03-30,10:58:36,,,,,,
,,,,,,5207996.2603,-7912983.16453,,,,,2016-03-30,11:11:13,,,,,,
,,,,,,5210924.29623,-7911712.67505,,,,,2016-03-31,07:20:17,,,,,,
,,,,,,5201661.4404,-7913164.87001,,,,,2016-03-31,08:40:34,,,,,,
,,,,,,5214731.15779,-7910452.52884,,,,,2016-03-31,09:53:14,,,,,,
,,,,,,5204296.54286,-7916638.73342,,,,,2016-03-31,11:37:20,,,,,,
,,,,,,5201696.17884,-7911275.21955,,,,,2016-03-31,04:21:00,,,,,,
,,,,,,5202812.06515,-7914304.34861,,,,,2016-03-31,05:02:00,,,,,,
,,,,,,5210782.72385,-7909597.0831,,,,,2016-03-31,09:56:21,,,,,,
,,,,,,5199864.11303,-7916751.00541,,,,,2016-03-31,10:36:24,,,,,,
,,,,,,5203188.7974,-7909016.17612,,,,,2016-03-31,11:56:39,,,,,,
,,,,,,5214270.56172,-7912277.84367,,,,,2016-04-01,12:47:56,,,,,,
,,,,,,5206607.8557,-7911225.09393,,,,,2016-04-01,08:56:43,,,,,,
,,,,,,5212964.58271,-7908098.05104,,,,,2016-04-01,09:34:48,,,,,,
,,,,,,5207763.89261,-7915060.06022,,,,,2016-04-01,01:15:59,,,,,,
,,,,,,5202720.51833,-7911035.40652,,,,,2016-04-01,04:04:47,,,,,,
,,,,,,5207172.16096,-7913023.57004,,,,,2016-04-01,04:03:21,,,,,,
,,,,,,5201937.7322,-7919678.6033,,,,,2016-04-01,04:44:22,,,,,,
,,,,,,5206082.48445,-7913262.94453,,,,,2016-04-01,05:33:09,,,,,,
,,,,,,5208594.30509,-7913315.37796,,,,,2016-04-01,06:39:41,,,,,,
,,,,,,5215498.89832,-7918976.1171,,,,,2016-04-01,08:33:02,,,,,,
,,,,,,5203689.79341,-7917639.3366,,,,,2016-04-02,11:19:18,,,,,,
,,,,,,5218352.39987,-7907387.90192,,,,,2016-04-02,11:50:25,,,,,,
,,,,,,5202813.64909,-7916955.94479,,,,,2016-04-02,01:10:38,,,,,,
,,,,,,5200977.5585,-7919592.13589,,,,,2016-04-02,10:49:27,,,,,,
,,,,,,5200977.5585,-7919592.13589,,,,,2016-04-02,10:55:34,,,,,,
,,,,,,5206844.91315,-7912653.09057,,,,,2016-04-02,11:41:29,,,,,,
,,,,,,5209654.92576,-7912909.12828,,,,,2016-04-03,12:54:52,,,,,,
,,,,,,5200285.26963,-7917302.03962,,,,,2016-04-03,05:16:17,,,,,,
,,,,,,5213569.68863,-7912290.54613,,,,,2016-04-03,06:27:44,,,,,,
,,,,,,5199064.24103,-7919380.30182,,,,,2016-04-03,10:21:58,,,,,,
,,,,,,5215446.08186,-7909893.99953,,,,,2016-04-03,05:43:56,,,,,,
,,,,,,5203352.74661,-7912451.83793,,,,,2016-04-03,08:04:51,,,,,,
,,,,,,5207733.60732,-7911502.36108,,,,,2016-04-04,05:51:22,,,,,,
,,,,,,5203468.60502,-7908653.05223,,,,,2016-04-04,08:47:24,,,,,,
,,,,,,5198384.71464,-7918267.1578,,,,,2016-04-04,12:01:04,,,,,,
,,,,,,5206413.69435,-7911773.8996,,,,,2016-04-04,12:27:06,,,,,,
,,,,,,5219282.30693,-7904116.97182,,,,,2016-04-04,12:38:10,,,,,,
,,,,,,5207346.47159,-7917190.94288,,,,,2016-04-04,01:14:30,,,,,,
,,,,,,5208092.06407,-7910877.77711,,,,,2016-04-04,01:35:42,,,,,,
,,,,,,5202547.47324,-7922022.98311,,,,,2016-04-04,01:51:17,,,,,,
,,,,,,5216097.52696,-7906010.38032,,,,,2016-04-04,03:16:01,,,,,,
,,,,,,5210890.0266,-7909277.24342,,,,,2016-04-04,04:48:18,,,,,,
,,,,,,5200902.81288,-7914846.27442,,,,,2016-04-04,04:58:23,,,,,,
,,,,,,5209895.53877,-7913468.73824,,,,,2016-04-04,05:10:01,,,,,,
,,,,,,5212205.54318,-7920435.09454,,,,,2016-04-04,06:27:15,,,,,,
,,,,,,5199585.86327,-7917087.19023,,,,,2016-04-04,10:56:15,,,,,,
,,,,,,5202194.88532,-7917927.40142,,,,,2016-04-05,08:54:10,,,,,,
,,,,,,5209110.22081,-7910530.90443,,,,,2016-04-05,12:41:49,,,,,,
,,,,,,5211481.17363,-7910932.32314,,,,,2016-04-05,03:37:54,,,,,,
,,,,,,5207165.81925,-7912152.46291,,,,,2016-04-05,04:00:56,,,,,,
,,,,,,5218466.582,-7907699.58622,,,,,2016-04-05,08:58:47,,,,,,
,,,,,,5208582.38673,-7913883.54933,,,,,2016-04-06,09:39:04,,,,,,
,,,,,,5201157.38844,-7914119.72937,,,,,2016-04-06,10:44:37,,,,,,
,,,,,,5213107.87651,-7915341.69714,,,,,2016-04-06,01:54:54,,,,,,
,,,,,,5211524.6949,-7912594.99555,,,,,2016-04-06,05:26:05,,,,,,
,,,,,,5207421.52967,-7910112.18859,,,,,2016-04-06,06:05:16,,,,,,
,,,,,,5205797.48208,-7911813.03355,,,,,2016-04-06,06:29:05,,,,,,
,,,,,,5213965.01177,-7918177.57789,,,,,2016-04-06,11:06:48,,,,,,
,,,,,,5207230.60271,-7910177.35114,,,,,2016-04-07,02:19:50,,,,,,
,,,,,,5203030.75911,-7917341.00093,,,,,2016-04-07,08:31:00,,,,,,
,,,,,,5203366.20564,-7914772.21706,,,,,2016-04-07,08:51:00,,,,,,
,,,,,,5201699.46907,-7913006.04949,,,,,2016-04-07,10:01:00,,,,,,
,,,,,,5215427.25193,-7910060.58254,,,,,2016-04-07,11:00:00,,,,,,
,,,,,,5203005.48054,-7916916.76097,,,,,2016-04-07,01:34:00,,,,,,
,,,,,,5203005.48054,-7916916.76097,,,,,2016-04-07,01:41:00,,,,,,
,,,,,,5207353.47924,-7910835.53009,,,,,2016-04-07,02:57:00,,,,,,
,,,,,,5212378.5432,-7913041.93388,,,,,2016-04-07,04:51:00,,,,,,
,,,,,,5213519.66078,-7920173.68768,,,,,2016-04-07,06:22:00,,,,,,
,,,,,,5212622.35261,-7913584.43043,,,,,2016-04-07,11:44:37,,,,,,
,,,,,,5209151.01711,-7912770.26787,,,,,2016-04-08,07:39:39,,,,,,
,,,,,,5211495.02162,-7912367.62425,,,,,2016-04-08,01:28:39,,,,,,
,,,,,,5213682.03971,-7913645.12235,,,,,2016-04-08,03:52:49,,,,,,
,,,,,,5209200.13703,-7909903.89023,,,,,2016-04-08,04:41:40,,,,,,
,,,,,,5214614.19314,-7909398.78305,,,,,2016-04-08,06:18:01,,,,,,
,,,,,,5209729.17612,-7909920.31627,,,,,2016-04-08,07:31:49,,,,,,
,,,,,,5204351.88671,-7913264.46982,,,,,2016-04-09,12:36:24,,,,,,
,,,,,,5202513.94401,-7909188.05238,,,,,2016-04-09,02:31:11,,,,,,
,,,,,,5203443.02907,-7914683.79777,,,,,2016-04-09,11:32:35,,,,,,
,,,,,,5205407.46781,-7913947.52854,,,,,2016-04-09,12:09:23,,,,,,
,,,,,,5210491.82384,-7910481.58844,,,,,2016-04-09,12:31:30,,,,,,
,,,,,,5215374.97608,-7909797.86116,,,,,2016-04-09,12:26:43,,,,,,
,,,,,,5207277.30728,-7912943.01331,,,,,2016-04-09,02:00:34,,,,,,
,,,,,,5214293.08553,-7911743.22635,,,,,2016-04-09,03:48:11,,,,,,
,,,,,,5216221.09288,-7910609.49286,,,,,2016-04-09,04:34:33,,,,,,
,,,,,,5213855.31968,-7913682.52571,,,,,2016-04-09,10:45:43,,,,,,
,,,,,,5214181.47458,-7909708.48065,,,,,2016-04-10,03:55:53,,,,,,
,,,,,,5201658.66745,-7915916.1056,,,,,2016-04-10,05:17:50,,,,,,
,,,,,,5216221.09288,-7910609.49286,,,,,2016-04-10,01:07:00,,,,,,
,,,,,,5206857.89661,-7915754.09663,,,,,2016-04-10,02:15:44,,,,,,
,,,,,,5217379.96339,-7906289.89421,,,,,2016-04-10,03:20:08,,,,,,
,,,,,,5219342.91177,-7903559.82011,,,,,2016-04-10,04:24:33,,,,,,
,,,,,,5207174.2157,-7913594.36791,,,,,2016-04-10,07:46:16,,,,,,
,,,,,,5207174.2157,-7913594.36791,,,,,2016-04-10,07:50:32,,,,,,
,,,,,,5207174.2157,-7913594.36791,,,,,2016-04-10,07:51:14,,,,,,
,,,,,,5199338.83333,-7919608.86418,,,,,2016-04-10,10:19:33,,,,,,
,,,,,,5218907.00388,-7904137.25219,,,,,2016-04-11,08:35:44,,,,,,
,,,,,,5216022.66641,-7911220.41894,,,,,2016-04-11,09:54:34,,,,,,
,,,,,,5212964.58271,-7908098.05104,,,,,2016-04-11,10:34:22,,,,,,
,,,,,,5213661.87219,-7914051.50155,,,,,2016-04-11,11:18:45,,,,,,
,,,,,,5201161.18165,-7914134.32421,,,,,2016-04-11,02:30:15,,,,,,
,,,,,,5205427.88274,-7920436.80081,,,,,2016-04-11,03:13:23,,,,,,
,,,,,,5203874.76814,-7915919.21179,,,,,2016-04-11,04:17:20,,,,,,
,,,,,,5206880.67425,-7913210.36811,,,,,2016-04-11,04:55:35,,,,,,
,,,,,,5213358.50968,-7911674.48921,,,,,2016-04-11,05:01:45,,,,,,
,,,,,,5213358.50968,-7911674.48921,,,,,2016-04-11,05:23:03,,,,,,
,,,,,,5211268.23531,-7913098.04758,,,,,2016-04-11,05:59:44,,,,,,
,,,,,,5213547.64399,-7914021.50823,,,,,2016-04-11,11:05:20,,,,,,
,,,,,,5213073.23506,-7907881.26905,,,,,2016-04-11,11:28:45,,,,,,
,,,,,,5203905.32555,-7908462.06475,,,,,2016-04-12,09:18:47,,,,,,
,,,,,,5210505.52828,-7910071.82072,,,,,2016-04-12,11:36:42,,,,,,
,,,,,,5209634.91128,-7911606.53735,,,,,2016-04-12,01:42:38,,,,,,
,,,,,,5202319.86603,-7919332.73322,,,,,2016-04-12,05:33:08,,,,,,
,,,,,,5204649.20469,-7911937.04706,,,,,2016-04-12,05:41:35,,,,,,
,,,,,,5204649.20469,-7911937.04706,,,,,2016-04-12,06:16:57,,,,,,
,,,,,,5201287.0925,-7916276.78211,,,,,2016-04-12,08:10:01,,,,,,
,,,,,,5211354.67566,-7913432.23041,,,,,2016-04-12,09:15:34,,,,,,
,,,,,,5203882.73279,-7910841.99473,,,,,2016-04-12,10:43:51,,,,,,
,,,,,,5214485.87375,-7921140.36144,,,,,2016-04-13,08:30:16,,,,,,
,,,,,,5201671.20109,-7915187.59328,,,,,2016-04-13,01:53:20,,,,,,
,,,,,,5201671.20109,-7915187.59328,,,,,2016-04-13,01:55:22,,,,,,
,,,,,,5218672.98284,-7911821.97672,,,,,2016-04-13,03:20:29,,,,,,
,,,,,,5213547.64399,-7914021.50823,,,,,2016-04-13,04:30:32,,,,,,
,,,,,,5210263.67494,-7914480.70258,,,,,2016-04-14,08:09:31,,,,,,
,,,,,,5207388.20024,-7911871.81578,,,,,2016-04-14,03:07:01,,,,,,
,,,,,,5202873.98326,-7916762.2491,,,,,2016-04-14,06:25:52,,,,,,
,,,,,,5214770.86239,-7909435.84992,,,,,2016-04-14,07:50:03,,,,,,
,,,,,,5203661.59568,-7913874.41372,,,,,2016-04-14,10:02:07,,,,,,
,,,,,,5200701.99898,-7919540.84542,,,,,2016-04-14,11:36:57,,,,,,
,,,,,,5203317.45629,-7910242.27233,,,,,2016-04-15,12:28:07,,,,,,
,,,,,,5219804.23531,-7905137.23859,,,,,2016-04-15,04:17:22,,,,,,
,,,,,,5208070.27616,-7914869.61853,,,,,2016-04-15,09:03:51,,,,,,
,,,,,,5210772.05503,-7911514.52449,,,,,2016-04-15,10:30:48,,,,,,
,,,,,,5202723.82811,-7914119.40763,,,,,2016-04-15,11:44:29,,,,,,
,,,,,,5213086.89464,-7911014.16798,,,,,2016-04-15,02:38:14,,,,,,
,,,,,,5207277.30728,-7912943.01331,,,,,2016-04-16,01:33:26,,,,,,
,,,,,,5207277.30728,-7912943.01331,,,,,2016-04-16,01:38:40,,,,,,
